skeleton	glycans	rescodes	nC	first	last	nAnomer	nStereoDef	nStereoUnk	nDeoxy	nUndef	nCarbonyl	nAcid	nDouble	nTriple	nSP3	nSP2	nSP	nSPX	unknownChars
AOxxxh	1	1	6	SZ2_ACID_U	SZ3_HYDROXYL	0	0	3	0	0	1	1	0	0	4	2	0	0	-
Aa11121h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	5	0	0	0	0	1	0	0	7	1	0	0	-
Aa1122xh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	0	0	0	1	0	0	7	1	0	0	-
Aa121h	1	1	6	SZ2_ACID_U	SZ3_HYDROXYL	1	3	0	0	0	0	1	0	0	5	1	0	0	-
Aa21122h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	5	0	0	0	0	1	0	0	7	1	0	0	-
Aa211x1h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	0	0	0	1	0	0	7	1	0	0	-
Aa211x2h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	0	0	0	1	0	0	7	1	0	0	-
Aa222h	1	1	6	SZ2_ACID_U	SZ3_HYDROXYL	1	3	0	0	0	0	1	0	0	5	1	0	0	-
Aad111xxm	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	3	2	2	0	0	1	0	0	8	1	0	0	-
Aad112dh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	3	0	2	0	0	1	0	0	7	1	0	0	-
Aad112xxh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aad11x11h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	1	0	0	1	0	0	8	1	0	0	-
Aad11x1h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	3	1	1	0	0	1	0	0	7	1	0	0	-
Aad11x1xh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aad11x2xh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aad11xxh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	2	2	1	0	0	1	0	0	7	1	0	0	-
Aad1221h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	0	1	0	0	1	0	0	7	1	0	0	-
Aad122xh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	3	1	1	0	0	1	0	0	7	1	0	0	-
Aad12x21h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	1	0	0	1	0	0	8	1	0	0	-
Aad1x1xxh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	2	3	1	0	0	1	0	0	8	1	0	0	-
Aad1xx2h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	2	2	1	0	0	1	0	0	7	1	0	0	-
Aad211xxm	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	3	2	2	0	0	1	0	0	8	1	0	0	-
Aad2121h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	0	1	0	0	1	0	0	7	1	0	0	-
Aad21xx2h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aad22122m	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	5	0	2	0	0	1	0	0	8	1	0	0	-
Aad2212h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	0	1	0	0	1	0	0	7	1	0	0	-
Aad221x2h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	1	0	0	1	0	0	8	1	0	0	-
Aad221xxm	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	3	2	2	0	0	1	0	0	8	1	0	0	-
Aad2221h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	4	0	1	0	0	1	0	0	7	1	0	0	-
Aad22222h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	5	0	1	0	0	1	0	0	8	1	0	0	-
Aad222x2h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	1	0	0	1	0	0	8	1	0	0	-
Aad222xxh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aad22x22h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	4	1	1	0	0	1	0	0	8	1	0	0	-
Aad2x2xxh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	2	3	1	0	0	1	0	0	8	1	0	0	-
Aad2xxxxh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	1	4	1	0	0	1	0	0	8	1	0	0	-
Aadx11x2h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aadx1xx2h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	2	3	1	0	0	1	0	0	8	1	0	0	-
Aadx2x11h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	3	2	1	0	0	1	0	0	8	1	0	0	-
Aadx2x11m	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	3	2	2	0	0	1	0	0	8	1	0	0	-
Aadx2xxh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	1	3	1	0	0	1	0	0	7	1	0	0	-
Aadxx1xh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	1	3	1	0	0	1	0	0	7	1	0	0	-
Aadxx2xh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	1	3	1	0	0	1	0	0	7	1	0	0	-
Aadxxx1xh	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	1	4	1	0	0	1	0	0	8	1	0	0	-
Aadxxxx1h	1	1	9	SZ2_ACID_U	SZ3_HYDROXYL	1	1	4	1	0	0	1	0	0	8	1	0	0	-
Aadxxxxxm	1	1	9	SZ2_ACID_U	SZ3_METHYL_L	1	0	5	2	0	0	1	0	0	8	1	0	0	-
Aaxx1x2h	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	1	2	3	0	0	0	1	0	0	7	1	0	0	-
Adxh	1	1	4	SZ2_ACID_U	SZ3_HYDROXYL	0	0	1	1	0	0	1	0	0	3	1	0	0	-
Axdh	1	1	4	SZ2_ACID_U	SZ3_HYDROXYL	0	0	1	1	0	0	1	0	0	3	1	0	0	-
Axdxxxxh	1	1	8	SZ2_ACID_U	SZ3_HYDROXYL	0	0	5	1	0	0	1	0	0	7	1	0	0	-
AxxA	1	1	4	SZ2_ACID_U	SZ2_ACID_U	0	0	2	0	0	0	2	0	0	2	2	0	0	-
Axxh	1	1	4	SZ2_ACID_U	SZ3_HYDROXYL	0	0	2	0	0	0	1	0	0	3	1	0	0	-
AxxxA	1	1	5	SZ2_ACID_U	SZ2_ACID_U	0	0	3	0	0	0	2	0	0	3	2	0	0	-
Axxxh	1	1	5	SZ2_ACID_U	SZ3_HYDROXYL	0	0	3	0	0	0	1	0	0	4	1	0	0	-
Axxxxh	1	1	6	SZ2_ACID_U	SZ3_HYDROXYL	0	0	4	0	0	0	1	0	0	5	1	0	0	-
a1112dh	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	4	0	1	0	0	0	0	0	7	0	0	0	-
a11211h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a112x2h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	4	1	0	0	0	0	0	0	7	0	0	0	-
a11O2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	0	1	0	1	0	0	0	5	1	0	0	-
a11x2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a11xA	1	1	5	SZX_ANOMER	SZ2_ACID_U	1	2	1	0	0	0	1	0	0	4	1	0	0	-
a11xm	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	5	0	0	0	-
a12111h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a12121h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a122xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a12dxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a12x2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a12xxA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	2	2	0	0	0	1	0	0	5	1	0	0	-
a161m	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	3	0	1	0	0	0	0	0	5	0	0	0	-
a1d2xm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a1dO2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	0	2	0	1	0	0	0	5	1	0	0	-
a1dx2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a1dxxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	2	2	0	0	0	0	0	6	0	0	0	-
a1x11A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a1x12A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a1x22A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a1x22m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a1x2A	1	1	5	SZX_ANOMER	SZ2_ACID_U	1	2	1	0	0	0	1	0	0	4	1	0	0	-
a1x2x2h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	3	2	0	0	0	0	0	0	7	0	0	0	-
a1xd1h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	1	1	0	0	0	0	0	6	0	0	0	-
a1xd2h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	1	1	0	0	0	0	0	6	0	0	0	-
a1xd2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a1xx1h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	2	0	0	0	0	0	0	6	0	0	0	-
a1xx22h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	3	2	0	0	0	0	0	0	7	0	0	0	-
a1xx2A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	2	2	0	0	0	1	0	0	5	1	0	0	-
a1xxm	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	1	2	1	0	0	0	0	0	5	0	0	0	-
a1xxxxh	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	1	4	0	0	0	0	0	0	7	0	0	0	-
a2111xh	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	4	1	0	0	0	0	0	0	7	0	0	0	-
a2112xh	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	4	1	0	0	0	0	0	0	7	0	0	0	-
a21211h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a21212h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a212221122h	1	1	11	SZX_ANOMER	SZ3_HYDROXYL	1	9	0	0	0	0	0	0	0	11	0	0	0	-
a21xxA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	2	2	0	0	0	1	0	0	5	1	0	0	-
a221Xm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a221xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a221xxh	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	3	2	0	0	0	0	0	0	7	0	0	0	-
a22211h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	5	0	0	0	0	0	0	0	7	0	0	0	-
a222xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a226h	1	1	5	SZX_ANOMER	SZ3_HYDROXYL	1	3	0	0	0	0	0	0	0	5	0	0	0	-
a22d2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	0	2	0	0	0	0	0	6	0	0	0	-
a22dxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a22x2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a22xxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	2	1	0	0	0	0	0	6	0	0	0	-
a2dx2h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	1	1	0	0	0	0	0	6	0	0	0	-
a2x11A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
a2x1m	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	5	0	0	0	-
a2x22m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
a2xd1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a2xd2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
a2xx2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	2	1	0	0	0	0	0	6	0	0	0	-
a2xxm	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	1	2	1	0	0	0	0	0	5	0	0	0	-
ad112A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	0	1	0	0	1	0	0	5	1	0	0	-
ad121A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	0	1	0	0	1	0	0	5	1	0	0	-
ad12xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	2	1	1	0	0	1	0	0	5	1	0	0	-
ad1d1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	0	3	0	0	0	0	0	6	0	0	0	-
ad1x1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
ad1x2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
ad211A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	0	1	0	0	1	0	0	5	1	0	0	-
ad212A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	0	1	0	0	1	0	0	5	1	0	0	-
ad2xxh	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	1	2	1	0	0	0	0	0	6	0	0	0	-
ad522m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	0	2	0	0	0	0	0	6	0	0	0	-
adXxxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	0	3	2	0	0	0	0	0	6	0	0	0	-
addO1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	0	3	0	1	0	0	0	5	1	0	0	-
addx2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	1	3	0	0	0	0	0	6	0	0	0	-
adx1xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	1	2	1	0	0	1	0	0	5	1	0	0	-
adx21m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
adx2xA	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	1	2	1	0	0	1	0	0	5	1	0	0	-
adxd1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	1	3	0	0	0	0	0	6	0	0	0	-
ax112A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	3	1	0	0	0	1	0	0	5	1	0	0	-
ax112m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	3	1	1	0	0	0	0	0	6	0	0	0	-
ax1d2h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	1	1	0	0	0	0	0	6	0	0	0	-
ax1d2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
ax1x1h	1	1	6	SZX_ANOMER	SZ3_HYDROXYL	1	2	2	0	0	0	0	0	0	6	0	0	0	-
ax1x1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	2	1	0	0	0	0	0	6	0	0	0	-
ax2dxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	2	2	0	0	0	0	0	6	0	0	0	-
ax2x1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	2	1	0	0	0	0	0	6	0	0	0	-
ax2x2m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	2	1	0	0	0	0	0	6	0	0	0	-
ax2xm	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	1	2	1	0	0	0	0	0	5	0	0	0	-
axXxm	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	0	3	1	0	0	0	0	0	5	0	0	0	-
axd11m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
axd1h	1	1	5	SZX_ANOMER	SZ3_HYDROXYL	1	1	1	1	0	0	0	0	0	5	0	0	0	-
axd21m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	2	1	2	0	0	0	0	0	6	0	0	0	-
axdx1m	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	1	2	2	0	0	0	0	0	6	0	0	0	-
axx12A	1	1	6	SZX_ANOMER	SZ2_ACID_U	1	2	2	0	0	0	1	0	0	5	1	0	0	-
axx1m	1	1	5	SZX_ANOMER	SZ3_METHYL_L	1	1	2	1	0	0	0	0	0	5	0	0	0	-
axx1x1h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	2	3	0	0	0	0	0	0	7	0	0	0	-
axx211h	1	1	7	SZX_ANOMER	SZ3_HYDROXYL	1	3	2	0	0	0	0	0	0	7	0	0	0	-
axx2A	1	1	5	SZX_ANOMER	SZ2_ACID_U	1	1	2	0	0	0	1	0	0	4	1	0	0	-
axxOxm	1	1	6	SZX_ANOMER	SZ3_METHYL_L	1	0	3	1	0	1	0	0	0	5	1	0	0	-
axxh	1	1	4	SZX_ANOMER	SZ3_HYDROXYL	1	0	2	0	0	0	0	0	0	4	0	0	0	-
h1112m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	4	0	1	0	0	0	0	0	6	0	0	0	-
h1212h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	4	0	0	0	0	0	0	0	6	0	0	0	-
h1O21h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
h1O22h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
h1a21h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	1	3	0	0	0	0	0	0	0	6	0	0	0	-
h1a22h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	1	3	0	0	0	0	0	0	0	6	0	0	0	-
h1x2h	1	1	5	SZ3_HYDROXYL	SZ3_HYDROXYL	0	2	1	0	0	0	0	0	0	5	0	0	0	-
h2212h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	4	0	0	0	0	0	0	0	6	0	0	0	-
h2O12h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
h2O22h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
h2Xh	1	1	4	SZ3_HYDROXYL	SZ3_HYDROXYL	0	1	1	0	0	0	0	0	0	4	0	0	0	-
h2a22h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	1	3	0	0	0	0	0	0	0	6	0	0	0	-
h2x1h	1	1	5	SZ3_HYDROXYL	SZ3_HYDROXYL	0	2	1	0	0	0	0	0	0	5	0	0	0	-
hO111h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
hO111m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	5	1	0	0	-
hO1122h	1	1	7	SZ3_HYDROXYL	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	6	1	0	0	-
hO112m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	5	1	0	0	-
hO122m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	5	1	0	0	-
hO12xh	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	2	1	0	0	1	0	0	0	5	1	0	0	-
hO2111h	1	1	7	SZ3_HYDROXYL	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	6	1	0	0	-
hO211h	1	1	6	SZ3_HYDROXYL	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	5	1	0	0	-
hO212m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	5	1	0	0	-
hO222m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	3	0	1	0	1	0	0	0	5	1	0	0	-
ha1122h	1	1	7	SZ3_HYDROXYL	SZ3_HYDROXYL	1	4	0	0	0	0	0	0	0	7	0	0	0	-
ha11xm	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	6	0	0	0	-
ha1221h	1	1	7	SZ3_HYDROXYL	SZ3_HYDROXYL	1	4	0	0	0	0	0	0	0	7	0	0	0	-
ha1x2m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	6	0	0	0	-
ha2122h	1	1	7	SZ3_HYDROXYL	SZ3_HYDROXYL	1	4	0	0	0	0	0	0	0	7	0	0	0	-
ha212m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	3	0	1	0	0	0	0	0	6	0	0	0	-
hax12m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	6	0	0	0	-
hax21m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	2	1	1	0	0	0	0	0	6	0	0	0	-
haxx1m	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	1	1	2	1	0	0	0	0	0	6	0	0	0	-
hxxm	1	1	4	SZ3_HYDROXYL	SZ3_METHYL_L	0	0	2	1	0	0	0	0	0	4	0	0	0	-
hxxxh	1	1	5	SZ3_HYDROXYL	SZ3_HYDROXYL	0	0	3	0	0	0	0	0	0	5	0	0	0	-
hxxxxm	1	1	6	SZ3_HYDROXYL	SZ3_METHYL_L	0	0	4	1	0	0	0	0	0	6	0	0	0	-
ma111m	1	1	6	SZ3_METHYL_L	SZ3_METHYL_L	1	3	0	2	0	0	0	0	0	6	0	0	0	-
ma121m	1	1	6	SZ3_METHYL_L	SZ3_METHYL_L	1	3	0	2	0	0	0	0	0	6	0	0	0	-
ma221m	1	1	6	SZ3_METHYL_L	SZ3_METHYL_L	1	3	0	2	0	0	0	0	0	6	0	0	0	-
ma2xxm	1	1	6	SZ3_METHYL_L	SZ3_METHYL_L	1	1	2	2	0	0	0	0	0	6	0	0	0	-
maxx1m	1	1	6	SZ3_METHYL_L	SZ3_METHYL_L	1	1	2	2	0	0	0	0	0	6	0	0	0	-
o1111h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o111h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o1121A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o1121h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o1122A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o112h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o11h	1	1	4	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	2	0	0	0	1	0	0	0	3	1	0	0	-
o1211A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o1211h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o1211m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o1212A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o1212h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o1212m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o121h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o1221A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o1221m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o1222m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o1522m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o1Xh	1	1	4	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	1	1	0	0	1	0	0	0	3	1	0	0	-
o1d21m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
o1d22m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	3	0	2	0	1	0	0	0	5	1	0	0	-
o2111h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o2111m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o2112A	1	1	6	SZ2_ALDEHYDE	SZ2_ACID_U	0	4	0	0	0	1	1	0	0	4	2	0	0	-
o211h	1	1	5	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	3	0	0	0	1	0	0	0	4	1	0	0	-
o2121h	1	1	6	SZ2_ALDEHYDE	SZ3_HYDROXYL	0	4	0	0	0	1	0	0	0	5	1	0	0	-
o2121m	1	1	6	SZ2_ALDEHYDE	SZ3_METHYL_L	0	4	0	1	0	1	0	0	0	5	1	0	0	-
o212A	1	1	5	SZ2_ALDEHYDE	SZ2_ACID_U	0	3	0	0	0	1	1	0	0	3	2	0	0	-
